page_ptr_id,date,body,main_image_id,featured,image_carousel,end_date,location_address,location_title,start_date,body_de,body_en,body_es,search_description_de,search_description_en,search_description_es,seo_title_de,seo_title_en,seo_title_es,slug_de,slug_en,slug_es,title_de,title_en,title_es,url_path_de,url_path_en,url_path_es,main_image_caption,main_image_caption_de,main_image_caption_en,main_image_caption_es,gefoerdert_durch_img_id,location_address2,active,urls
2354,2016-10-26,"Wie kann historisches biologisches Wissen über Bewegungen im Tierreich von der aktuellen Forschung neu entdeckt werden? Historische Bilder und Texte von Tiefseeexpeditionen des 19. Jahrhunderts enthalten wertvolle Beobachtungen zu Lebensweise und Anatomie von Organismen, die nicht nur für Biologen interessant sind. Ob das Schlängeln des Seeringelwurms oder das Gleiten der Staatsquallen - Materialwissenschaftler und Ingenieure entdecken die historische Dokumentation der Bewegungsmechanismen für ihre Wissenschaften. Ein interdisziplinäres Team des Exzellenzclusters Bild Wissen Gestaltung hat die Web-Plattform Historical BioData Explorer (HBDX) entwickelt, womit der Inhalt der historischen Werke durch eine Bildbeschreibung mittels eines strukturierten Vokabulars erfasst, in eine maschinenlesbare Form gebracht und so präsentiert wird, dass Wissenschaftler aller Disziplinen darauf zugreifen können. Im Workshop wird diese „Schatzsuche“ in der Geschichte nachverfolgt. Die Teilnehmer lernen Beschreibung als Methodik zum Verstehen von Bildern kennen und erhalten Einblicke in das Web 3.0. ",,f,[],,"Niederkirchnerstraße 7","Martin-Gropius-Bau Berlin","2016-10-26 18:30:00+02","Wie kann historisches biologisches Wissen über Bewegungen im Tierreich von der aktuellen Forschung neu entdeckt werden? Historische Bilder und Texte von Tiefseeexpeditionen des 19. Jahrhunderts enthalten wertvolle Beobachtungen zu Lebensweise und Anatomie von Organismen, die nicht nur für Biologen interessant sind. Ob das Schlängeln des Seeringelwurms oder das Gleiten der Staatsquallen - Materialwissenschaftler und Ingenieure entdecken die historische Dokumentation der Bewegungsmechanismen für ihre Wissenschaften. Ein interdisziplinäres Team des Exzellenzclusters Bild Wissen Gestaltung hat die Web-Plattform Historical BioData Explorer (HBDX) entwickelt, womit der Inhalt der historischen Werke durch eine Bildbeschreibung mittels eines strukturierten Vokabulars erfasst, in eine maschinenlesbare Form gebracht und so präsentiert wird, dass Wissenschaftler aller Disziplinen darauf zugreifen können. Im Workshop wird diese „Schatzsuche“ in der Geschichte nachverfolgt. Die Teilnehmer lernen Beschreibung als Methodik zum Verstehen von Bildern kennen und erhalten Einblicke in das Web 3.0. ",,,,,,,,,workshop-gleiten-schlangeln-strudeln-von-den-ersten-tiefseeexpeditionen-zu-aktuellen-forschungsfragen-forschungsprojekt-historische-strukturuntersuchungungen-im-labor,,,"Workshop | Gleiten, schlängeln, strudeln – von den ersten Tiefseeexpeditionen zu aktuellen Forschungsfragen | Forschungsprojekt »Historische Strukturuntersuchungungen im Labor«",,,/home/workshop-gleiten-schlangeln-strudeln-von-den-ersten-tiefseeexpeditionen-zu-aktuellen-forschungsfragen-forschungsprojekt-historische-strukturuntersuchungungen-im-labor/,,,,,,,,"10963 Berlin",1,
184,2013-10-15,"Am 15. Oktober 2013 findet von 9–18 Uhr die Anhörung der Kandidat_innen für die W3-Professur »Geschichte und Theorie der Form« statt.Ablaufplan:08.30–09.15 UhrProf. Dr. Claudia Blümle (Münster): Chronogenese im Bild. Zur Formästhetik um 190010.15–11.00 UhrProf. Dr. Thomas Hensel (Pforzheim): Das Bild der Bilder oder Googles »weak form«12.00–12.45 UhrProf. Dr. Sebastian Egenhofer (Zürich): Dispositive der Formgenese. Zwischen Perspektive und Abstraktion14.30–15.15 UhrProf. Dr. Barbara Wittmann (Weimar): Das formalistische Sehen. Zur Experimentalisierung der Wahrnehmung in der Kunstgeschichte16.15–17.00 UhrPD Dr. Daniela Bohde (Frankfurt / Main): »Ähnlich den Figuren, die der Kunstläufer auf der Eisfläche zieht?« – Altdorfers Linien.",,f,[],"2013-10-15 20:00:00+02","R. 0.12, Georgenstrasse 47, 10178 Berlin",,"2013-10-15 11:00:00+02","Am 15. Oktober 2013 findet von 9–18 Uhr die Anhörung der Kandidat_innen für die W3-Professur »Geschichte und Theorie der Form« statt.Ablaufplan:08.30–09.15 UhrProf. Dr. Claudia Blümle (Münster): Chronogenese im Bild. Zur Formästhetik um 190010.15–11.00 UhrProf. Dr. Thomas Hensel (Pforzheim): Das Bild der Bilder oder Googles »weak form«12.00–12.45 UhrProf. Dr. Sebastian Egenhofer (Zürich): Dispositive der Formgenese. Zwischen Perspektive und Abstraktion14.30–15.15 UhrProf. Dr. Barbara Wittmann (Weimar): Das formalistische Sehen. Zur Experimentalisierung der Wahrnehmung in der Kunstgeschichte16.15–17.00 UhrPD Dr. Daniela Bohde (Frankfurt / Main): »Ähnlich den Figuren, die der Kunstläufer auf der Eisfläche zieht?« – Altdorfers Linien.",,,,,,,,,anhorung-w3-professur-geschichte-und-theorie-der-form,,,"Anhörung W3-Professur »Geschichte und Theorie der Form«",,,/home/anhorung-w3-professur-geschichte-und-theorie-der-form/,,,,,,,,,1,
1567,2003-12-04,"Robert Fox, Professor der Geschichtswissenschaft, lehrt an der Modern History Faculty der Universität Oxford. Fox' Forschungsschwerpunkt liegt im Bereich der Geschichte der physikalischen Wissenschaften seit 1700, wobei sein besonderes Interesse Frankreich und den Beziehungen zwischen Technologie, Wissenschaft und Industrie im modernen Europa gilt. Zur Zeit arbeitet Fox an einer Sozial- und Kulturgeschichte Frankreichs zwischen 1814 und 1918 sowie an einer Geschichte der Physik in Oxford seit 1850.»If the Deutsches Museum stands in 2003 as Germany‘s most visited and best-loved museum, it does so in a museological world that has changed out of all recognition since its foundation in 1903. Financial pressures have pushed national museums to a degree of commercialism that threatens their core objectives in education and research; the beneficence of science and technology has been increasingly contested in an age of nuclear weapons and concerns about pollution and genetically modified organisms; and the ever more esoteric nature of scientific concepts and technological advances has raised unprecedented challenges for museum professionals. Faced with the alternatives of the science-centre approach pursued at the Cité des Sciences et de l’Industrie in Paris since 1986 and the collection-oriented philosophy of the more traditional institutions, directors and curators have had to make difficult choices. A reflexion on the evolution of science museums over the last hundred years shows that the choices have always been difficult. But as the Deutsches Museum embarks on its second century of life, the problems have assumed a new urgency. What role is there in today’s museums for historical artefacts and the scholars who care for them? How are museums to convey a sense of the processes (as opposed to just the products) of science and technology? And how can collections-based museums, such as the Deutsches Museum, help in the most urgent task facing the modern Public Understanding of Science movement, that of engaging their visitors in debate about science, rather than simply instructing them?«Ausgewählte Veröffentlichungen:The Caloric Theory of Gases from Lavoisier to Regnault. Oxford, 1971.The Culture of Science in France, 1700-1900. Aldershot, 1992.Science, Industry, and the Social Order in Post-Revolutionary France. Aldershot, 1995.The Oxford Museum and Oxford Science, 1850-1880, in: M. G. Brock, M.C. Curthoys (eds.), The History of the University of Oxford. Vl.1. Oxford, 1997.",,f,[],,"Unter den Linden 6","Kinosaal der Humboldt-Universität zu Berlin","2003-12-04 19:30:00+01","Robert Fox, Professor der Geschichtswissenschaft, lehrt an der Modern History Faculty der Universität Oxford. Fox' Forschungsschwerpunkt liegt im Bereich der Geschichte der physikalischen Wissenschaften seit 1700, wobei sein besonderes Interesse Frankreich und den Beziehungen zwischen Technologie, Wissenschaft und Industrie im modernen Europa gilt. Zur Zeit arbeitet Fox an einer Sozial- und Kulturgeschichte Frankreichs zwischen 1814 und 1918 sowie an einer Geschichte der Physik in Oxford seit 1850.»If the Deutsches Museum stands in 2003 as Germany‘s most visited and best-loved museum, it does so in a museological world that has changed out of all recognition since its foundation in 1903. Financial pressures have pushed national museums to a degree of commercialism that threatens their core objectives in education and research; the beneficence of science and technology has been increasingly contested in an age of nuclear weapons and concerns about pollution and genetically modified organisms; and the ever more esoteric nature of scientific concepts and technological advances has raised unprecedented challenges for museum professionals. Faced with the alternatives of the science-centre approach pursued at the Cité des Sciences et de l’Industrie in Paris since 1986 and the collection-oriented philosophy of the more traditional institutions, directors and curators have had to make difficult choices. A reflexion on the evolution of science museums over the last hundred years shows that the choices have always been difficult. But as the Deutsches Museum embarks on its second century of life, the problems have assumed a new urgency. What role is there in today’s museums for historical artefacts and the scholars who care for them? How are museums to convey a sense of the processes (as opposed to just the products) of science and technology? And how can collections-based museums, such as the Deutsches Museum, help in the most urgent task facing the modern Public Understanding of Science movement, that of engaging their visitors in debate about science, rather than simply instructing them?«Ausgewählte Veröffentlichungen:The Caloric Theory of Gases from Lavoisier to Regnault. Oxford, 1971.The Culture of Science in France, 1700-1900. Aldershot, 1992.Science, Industry, and the Social Order in Post-Revolutionary France. Aldershot, 1995.The Oxford Museum and Oxford Science, 1850-1880, in: M. G. Brock, M.C. Curthoys (eds.), The History of the University of Oxford. Vl.1. Oxford, 1997.",,,,,,,,,helmholtz-vorlesung-artefacts-and-understanding-science-and-its-museums-19032003-mit-prof-dr-robert-fox,,,"Helmholtz-Vorlesung »Artefacts and Understanding. Science and its Museums 1903–2003« mit Prof. Dr. Robert Fox",,,/home/helmholtz-vorlesung-artefacts-and-understanding-science-and-its-museums-19032003-mit-prof-dr-robert-fox/,,,,,,,,,1,
675,2016-03-12,"Ausstellungszeitraum 10. Oktober 2015 – 15. März 2016Öffnungszeiten: Dienstag bis Samstag, 14 – 18 Uhr (an ges. Feiertagen geschlossen).Eintritt frei.Hörsäle, Labor- und Forschungsräume, Patientenzimmer, Treppenhäuser, Depots, Bibliotheken — die Ausstellung „Wunderkammer Charité“ im Tieranatomischen Theater der Humboldt-Universität zu Berlin zeigt Fotografien von Interieurs der historischen und gegenwärtigen Charité. Sie veranschaulichen die Entwicklung von Wissenschaft und Kultur der Medizin über die letzten 200 Jahre. Für die künstlerische Fotoarbeit von Anja Nitz ist zwischen 2005 und 2010 ein Korpus von knapp 200 Fotografien entstanden, von denen 46 nun erstmals als öffentliche Ausstellung präsentiert werden. Die Portraits von verschiedenen Instituten auf dem Campus Mitte der Berliner Charité wurden 2010 im Berliner Nicolai Verlag unter dem Titel „Wunderkammer Charité“ veröffentlicht; mit Beiträgen u.a. der renommierten HU-Wissenschaftler_innen Horst Bredekamp und Anke te Heesen.Der sachliche Blick auf insgesamt elf Institute lässt die Klinik umso menschlicher erscheinen. Die als Sammlung von Dingen und geschichteter Zeit portraitierten Räume geben Anja Nitz’ Suche nach einem menschlichen und kulturellen Verständnis im Umgang mit Krankheit wieder.Kuratiert wird die Ausstellung von Felix Sattler, Helmholtz-Zentrum für Kulturtechnik der Humboldt-Universität zu Berlin.In Zusammenarbeit mit dem Interdisziplinären Labor Bild Wissen Gestaltung an der Humboldt-Universität wird ein begleitendes Rahmenprogramm entwickelt.Tieranatomisches Theater der Humboldt-Universität zu BerlinCampus Nord│Philippstr. 12/13│10115 BerlinAb 17.00 Uhr: Musik im Hörsaal von Christoph Mäcki HamannEintritt und Teilnahme an der Führung sind kostenfrei.",697,f,[],"2016-03-12 19:00:00+01","Campus Nord, Philippstr. 12/13, Haus 3,","Tieranatomisches Theater","2016-03-12 16:30:00+01","Ausstellungszeitraum 10. Oktober 2015 – 15. März 2016Öffnungszeiten: Dienstag bis Samstag, 14 – 18 Uhr (an ges. Feiertagen geschlossen).Eintritt frei.Hörsäle, Labor- und Forschungsräume, Patientenzimmer, Treppenhäuser, Depots, Bibliotheken — die Ausstellung „Wunderkammer Charité“ im Tieranatomischen Theater der Humboldt-Universität zu Berlin zeigt Fotografien von Interieurs der historischen und gegenwärtigen Charité. Sie veranschaulichen die Entwicklung von Wissenschaft und Kultur der Medizin über die letzten 200 Jahre. Für die künstlerische Fotoarbeit von Anja Nitz ist zwischen 2005 und 2010 ein Korpus von knapp 200 Fotografien entstanden, von denen 46 nun erstmals als öffentliche Ausstellung präsentiert werden. Die Portraits von verschiedenen Instituten auf dem Campus Mitte der Berliner Charité wurden 2010 im Berliner Nicolai Verlag unter dem Titel „Wunderkammer Charité“ veröffentlicht; mit Beiträgen u.a. der renommierten HU-Wissenschaftler_innen Horst Bredekamp und Anke te Heesen.Der sachliche Blick auf insgesamt elf Institute lässt die Klinik umso menschlicher erscheinen. Die als Sammlung von Dingen und geschichteter Zeit portraitierten Räume geben Anja Nitz’ Suche nach einem menschlichen und kulturellen Verständnis im Umgang mit Krankheit wieder.Kuratiert wird die Ausstellung von Felix Sattler, Helmholtz-Zentrum für Kulturtechnik der Humboldt-Universität zu Berlin.In Zusammenarbeit mit dem Interdisziplinären Labor Bild Wissen Gestaltung an der Humboldt-Universität wird ein begleitendes Rahmenprogramm entwickelt.Tieranatomisches Theater der Humboldt-Universität zu BerlinCampus Nord│Philippstr. 12/13│10115 BerlinAb 17.00 Uhr: Musik im Hörsaal von Christoph Mäcki HamannEintritt und Teilnahme an der Führung sind kostenfrei.",,,,,,,,,f,
inissage-der-ausstellung-wunderkammer-charite-mit-fotografien-von-anja-nitz,,,finissage-der-ausstellung-%c2%bbwunderkammer-charit%c3%a9%c2%ab-mit-fotografien-von-anja-nitz,,,/home/finissage-der-ausstellung-wunderkammer-charite-mit-fotografien-von-anja-nitz/,,,,,,,,"10115 Berlin",t,
181,2014-05-13,"»The number of materials and processes available to the designer has literally exploded, while the requirements became more and more stringent and even contradictory,  so that the current situation is both of an »hyperchoice« between existing options,  and of an  »hyperdemand« for developing new solutions. This situation has triggered the development of systematic comparison methods enabling to have, thanks to the use of structured databases, a compass in materials jungle, and a guide for materials by design.The seminar will propose an overview of the current situation and of the open issues: comparative approaches for materials and process selection, learning from past experience, expertise guides, materials by design approaches. It will illustrate the potential of »architectured materials« to combine materials, geometry, topology for »filling holes in materials space«, and will outline to potential of »nature inspiration« to extract innovative concepts for developing new materials.«Yves Bréchet ist Absolvent der Ecole Polytechnique (1981) und hat ein Diplom in Wissenschaftsgeschichte und Festkörperphysik. Er promovierte am Institut national Polytechnique de Grenoble (INPG). Er ist Universitätsprofessor am INPG, Gastprofessor an der McMaster University (Kanada) und Mitglied des Institut Universitaire de France. Seit November 2010  ist er auch Mitglied der französischen Académie des Sciences und Professor am Collège de France.Seine Forschungsschwerpunkte liegen im Bereich der Modellierung in physikalischer und mechanischer Metallkunde. Er interessiert sich für Phasenumwandlungen, Plastizität und Brüchigkeit und der Materialwissenschaft in biologischen Systemen. Sein besonderes Interesse gilt den Materialien in der Nukleartechnik und in Transportsystemen. Er arbeitete außerdem an Methoden der Werkstoffauswahl und der Entwicklung hybrider Materialien und ist involviert in der Erforschung natürlicher Materialien und der strukturellen Biometrie.Eingeladen wurde Yves Bréchet vom Exzellenzcluster »Bild Wissen Gestaltung. Ein Interdisziplinäres Labor«.",501,f,[],,"Christinenstr. 18-19, 10119 Berlin","Architekturforum Aedes","2014-05-13 20:00:00+02","»The number of materials and processes available to the designer has literally exploded, while the requirements became more and more stringent and even contradictory,  so that the current situation is both of an »hyperchoice« between existing options,  and of an  »hyperdemand« for developing new solutions. This situation has triggered the development of systematic comparison methods enabling to have, thanks to the use of structured databases, a compass in materials jungle, and a guide for materials by design.The seminar will propose an overview of the current situation and of the open issues: comparative approaches for materials and process selection, learning from past experience, expertise guides, materials by design approaches. It will illustrate the potential of »architectured materials« to combine materials, geometry, topology for »filling holes in materials space«, and will outline to potential of »nature inspiration« to extract innovative concepts for developing new materials.«Yves Bréchet ist Absolvent der Ecole Polytechnique (1981) und hat ein Diplom in Wissenschaftsgeschichte und Festkörperphysik. Er promovierte am Institut national Polytechnique de Grenoble (INPG). Er ist Universitätsprofessor am INPG, Gastprofessor an der McMaster University (Kanada) und Mitglied des Institut Universitaire de France. Seit November 2010  ist er auch Mitglied der französischen Académie des Sciences und Professor am Collège de France.Seine Forschungsschwerpunkte liegen im Bereich der Modellierung in physikalischer und mechanischer Metallkunde. Er interessiert sich für Phasenumwandlungen, Plastizität und Brüchigkeit und der Materialwissenschaft in biologischen Systemen. Sein besonderes Interesse gilt den Materialien in der Nukleartechnik und in Transportsystemen. Er arbeitete außerdem an Methoden der Werkstoffauswahl und der Entwicklung hybrider Materialien und ist involviert in der Erforschung natürlicher Materialien und der strukturellen Biometrie.Eingeladen wurde Yves Bréchet vom Exzellenzcluster »Bild Wissen Gestaltung. Ein Interdisziplinäres Labor«.",,,,,,,,,vortrag-von-yves-brechet-materials-and-process-selection-compass-jungle,,,"Vortrag von Yves Bréchet: »Materials and process selection: a compass in a jungle«",,,/home/vortrag-von-yves-brechet-materials-and-process-selection-compass-jungle/,,,,,,,,,1,
92,2015-11-30,"Das Projekt »Genese und Genealogie von Form« des Interdisziplinären Labors Bild Wissen Gestaltung untersucht disziplinübergreifend das Wesen Form gestaltender Prozesse in Natur und Kultur.Die Konzepte von Serie und Serialität nehmen hier eine zentrale Bedeutung ein, dennoch bleiben ihre Definitionen uneindeutig und vom Kontext der jeweiligen Disziplin abhängig: Ist die Serie eine Reihe von interaktiv miteinander verbundenen Objekten? Was unterscheidet sie von Begriffen wie Reihe, Sammlung oder Wiederholung? Welche Wirkungen hatten und haben die Konzepte auf Analyseprinzipien, das Denken und Gestalten in wissenschaftlichen wie auch künstlerischen Darstellungen?Der Workshop versucht, diesen Fragen nachzugehen und die Verschiedenartigkeit der Konzepte von Serie und Serialität zusammenzuführen und vergleichend zu diskutieren. Beiträge aus Evolutions- und Entwicklungsbiologie, Physik, Kunst- und Wissenschaftsgeschichte, Design und Typografie bereichern den interdisziplinären Austausch und fördern neue Perspektiven für die Analyse von Formentstehungsprozessen.&#38;gt;&#38;gt; Programm des WorkshopsDie Teilnahme am Workshop ist kostenfrei, um eine verbindliche Anmeldung wird gebeten.",486,f,[],"2015-12-01 21:00:00+01","Sophienstr. 22 a, 2. Hof, 2. Etage rechts,","Zentrallabor des Exzellenzclusters","2015-11-30 11:00:00+01","Das Projekt »Genese und Genealogie von Form« des Interdisziplinären Labors Bild Wissen Gestaltung untersucht disziplinübergreifend das Wesen Form gestaltender Prozesse in Natur und Kultur.Die Konzepte von Serie und Serialität nehmen hier eine zentrale Bedeutung ein, dennoch bleiben ihre Definitionen uneindeutig und vom Kontext der jeweiligen Disziplin abhängig: Ist die Serie eine Reihe von interaktiv miteinander verbundenen Objekten? Was unterscheidet sie von Begriffen wie Reihe, Sammlung oder Wiederholung? Welche Wirkungen hatten und haben die Konzepte auf Analyseprinzipien, das Denken und Gestalten in wissenschaftlichen wie auch künstlerischen Darstellungen?Der Workshop versucht, diesen Fragen nachzugehen und die Verschiedenartigkeit der Konzepte von Serie und Serialität zusammenzuführen und vergleichend zu diskutieren. Beiträge aus Evolutions- und Entwicklungsbiologie, Physik, Kunst- und Wissenschaftsgeschichte, Design und Typografie bereichern den interdisziplinären Austausch und fördern neue Perspektiven für die Analyse von Formentstehungsprozessen.&#38;gt;&#38;gt; Programm des WorkshopsDie Teilnahme am Workshop ist kostenfrei, um eine verbindliche Anmeldung wird gebeten.",,,,,,,,,serie-serialitat-ein-workshop-des-projektes-genese-genealogie-von-form,,,"Serie + Serialität. Ein Workshop des Projektes »Genese &#38; Genealogie von Form«",,,/home/serie-serialitat-ein-workshop-des-projektes-genese-genealogie-von-form/,,,,,,,,"10178 Berlin",1,"https://www.interdisciplinary-laboratory.hu-berlin.de/sites/default/files/redaktion/termin/FLYER_Workshop_Serie.final_02.pdf https://www.interdisciplinary-laboratory.hu-berlin.de/sites/default/files/redaktion/termin/FLYER_Workshop_Serie.final_02.pdf https://www.interdisciplinary-laboratory.hu-berlin.de/sites/default/files/redaktion/termin/FLYER_Workshop_Serie.final_02.pdf https://www.interdisciplinary-laboratory.hu-berlin.de/sites/default/files/redaktion/termin/FLYER_Workshop_Serie.final_02.pdf"
1395,2013-10-18,"ReferentinM.A. vet. med. Kerstin WeichMesserli Forschungsinstitut an der Universität WienInhaltAuf den ersten Blick scheinen kastrierte Hündinnen nicht in den Kontext von Mensch-Tier-Mischwesen zu passen. Doch gerade hier eröffnet sich eine Perspektive, diese Tiere als widerständige Subjekte zu erkennen, welche die Grenzen zwischen Mensch und Tier, zwischen Männlichkeit und Weiblichkeit um ein Drittes erweitern.",,f,[],,,"Hörsaal des Tieranatomischen Theaters","2013-10-18 20:00:00+02","ReferentinM.A. vet. med. Kerstin WeichMesserli Forschungsinstitut an der Universität WienInhaltAuf den ersten Blick scheinen kastrierte Hündinnen nicht in den Kontext von Mensch-Tier-Mischwesen zu passen. Doch gerade hier eröffnet sich eine Perspektive, diese Tiere als widerständige Subjekte zu erkennen, welche die Grenzen zwischen Mensch und Tier, zwischen Männlichkeit und Weiblichkeit um ein Drittes erweitern.",,,,,,,,,begleitprogramm-humanimal-neutered-bitches-mischwesen-der-tiermedizin-anhand-des-patientenbegriffes-und-am-beispiel-der-kastration-von-hundinnen-vortrag-im-rahmen-der-ausstellung-humanimal-mythos-und,,,"Begleitprogramm »HUMANIMAL«: »Neutered Bitches. ›Mischwesen‹ in der Tiermedizin anhand des Patientenbegriffes und am Beispiel der Kastration von Hündinnen« Vortrag im Rahmen der Ausstellung »HUMANIMAL – Mythos und Realität«",,,/home/begleitprogramm-humanimal-neutered-bitches-mischwesen-der-tiermedizin-anhand-des-patientenbegriffes-und-am-beispiel-der-kastration-von-hundinnen-vortrag-im-rahmen-der-ausstellung-humanimal-mythos-und-realitat/,,,,,,,,,1,
1491,2007-06-28,"Krzysztof Pomian, geboren 1934 in Warschau, ist Philosoph, Historiker und Autor der Werke »Der Ursprung des Museums. Vom Sammeln« sowie »Europa und seine Nationen«. »Pomians knappe, hochpointierte Analyse historischer Spannungsfelder sollte zur Pflichtlektüre für alle werden, die Europastudien betreiben oder Europa zu gestalten versuchen.« (Robert Picht, Westdeutscher Rundfunk zu Pomians Europa und seine Nationen)Unter der wissenschaftlichen Leitung von Krzysztof Pomian entsteht in diesem Jahr in Brüssel ein bisher einzigartiges Projekt: das Europa-Museum. »Noch nie hat es ein Museum für Europa gegeben. Das ist ein schwieriges Vorhaben«, sagt er zu dieser Aufgabe.In seinem Vortrag beschreibt Pomian die kulturelle Vielfalt Europas als Ergebnis einer spannungsreichen, 3000-jährigen Geschichte. Er gibt Antworten darauf, was »Europäische Identität« heute bedeutet und worauf das zeitgenössische Interesse an dem Konzept »Identität« zurückzuführen ist. Der Vortrag findet in englischer Sprache statt.The lecture starts with an inventory of distinctive features of Europe as a cultural individuality: of visible characters common to all European areas and of those that may be noticed only through an inquiry. It stresses also the cultural diversity inside Europe. The central part of the lecture shows that both the unity and the diversity of Europe are outcomes of a specific history which started some three millennia before the present and of which the effects are still with us. The last part of the lecture is devoted to the question of identity. It tries to give a definite meaning to the notion of the European identity and it shows that the present interest in the idea of identity is a symptom of an anxiety concerning the future of which it proposes an explanation.Ausgewählte Veröffentlichungen:Pomian, K. (2001), Der Ursprung des Museums. Vom Sammeln. Berlin: Wagenbach.Pomian, K. (1990), Europa und seine Nationen. Berlin: Wagenbach.",,f,[],,"Unter den Linden 6","Kinosaal der Humboldt-Universität zu Berlin","2007-06-28 20:30:00+02","Krzysztof Pomian, geboren 1934 in Warschau, ist Philosoph, Historiker und Autor der Werke »Der Ursprung des Museums. Vom Sammeln« sowie »Europa und seine Nationen«. »Pomians knappe, hochpointierte Analyse historischer Spannungsfelder sollte zur Pflichtlektüre für alle werden, die Europastudien betreiben oder Europa zu gestalten versuchen.« (Robert Picht, Westdeutscher Rundfunk zu Pomians Europa und seine Nationen)Unter der wissenschaftlichen Leitung von Krzysztof Pomian entsteht in diesem Jahr in Brüssel ein bisher einzigartiges Projekt: das Europa-Museum. »Noch nie hat es ein Museum für Europa gegeben. Das ist ein schwieriges Vorhaben«, sagt er zu dieser Aufgabe.In seinem Vortrag beschreibt Pomian die kulturelle Vielfalt Europas als Ergebnis einer spannungsreichen, 3000-jährigen Geschichte. Er gibt Antworten darauf, was »Europäische Identität« heute bedeutet und worauf das zeitgenössische Interesse an dem Konzept »Identität« zurückzuführen ist. Der Vortrag findet in englischer Sprache statt.The lecture starts with an inventory of distinctive features of Europe as a cultural individuality: of visible characters common to all European areas and of those that may be noticed only through an inquiry. It stresses also the cultural diversity inside Europe. The central part of the lecture shows that both the unity and the diversity of Europe are outcomes of a specific history which started some three millennia before the present and of which the effects are still with us. The last part of the lecture is devoted to the question of identity. It tries to give a definite meaning to the notion of the European identity and it shows that the present interest in the idea of identity is a symptom of an anxiety concerning the future of which it proposes an explanation.Ausgewählte Veröffentlichungen:Pomian, K. (2001), Der Ursprung des Museums. Vom Sammeln. Berlin: Wagenbach.Pomian, K. (1990), Europa und seine Nationen. Berlin: Wagenbach.",,,,,,,,,helmholtz-vorlesung-european-identity-historical-fact-and-political-problem-mit-prof-dr-krzysztof-pomian,,,"Helmholtz-Vorlesung »European Identity: Historical Fact and Political Problem« mit Prof. Dr. Krzysztof Pomian",,,/home/helmholtz-vorlesung-european-identity-historical-fact-and-political-problem-mit-prof-dr-krzysztof-pomian/,,,,,,,,,1,
187,2016-04-14,"Salon. Eine Begleitveranstaltung zur Ausstellung »Pechblende (Kapitel 1)« von Susanne Kriemann in der Schering Stiftung (18.03.2016–05.06.2016) Im Format eines Salons kommen der Geologe Dr. Ralf Thomas Schmitt (Museum für Naturkunde, Berlin), der frühere Uranbergbauarbeiter und heutige Vereinsvorsitzender des Besucherbergwerks Pöhla, Frank Weißflog, sowie die Künstlerin und Dozentin Susan Schuppli zusammen, um im Austausch mit dem Publikum die Pechblende aus bildpolitischer, geologischer und kulturhistorischer Sicht zu diskutieren.  Donnerstag, 14. April 2016, 12–17 Uhr, Zentraler LaborraumModeration: Isabelle Busch Der Katalog zur Ausstellung erscheint am 3. Juni um 14 Uhr anlässlich der Finissage der Ausstellung in der Schering Stiftung, Unter den Linden 32–34.In der Arbeit »Pechblende« beschäftigt sich die Künstlerin Susanne Kriemann mit dem strahlenden Mineral Pechblende (Uraninit), den Abbildungsmöglichkeiten von Radioaktivität sowie den historischen und kulturellen Aspekten des Uranbergbaus in der ehemaligen DDR.Die Veranstaltung wird organisiert von Susanne Kriemann, Christina Landbrecht und Friederike Schäfer (Interdisziplinäres Labor Bild Wissen Gestaltung) Um Anmeldung bis zum 08.04.2016 wird gebeten unter anmeldung@scheringstiftung.de",101,f,[],"2016-04-14 19:00:00+02","Sophienstraße 22a, 2. Hinterhof, 2. Etage rechts","Zentraler Laborraum des Interdisziplinären Labors","2016-04-14 14:00:00+02","Salon. Eine Begleitveranstaltung zur Ausstellung »Pechblende (Kapitel 1)« von Susanne Kriemann in der Schering Stiftung (18.03.2016–05.06.2016) Im Format eines Salons kommen der Geologe Dr. Ralf Thomas Schmitt (Museum für Naturkunde, Berlin), der frühere Uranbergbauarbeiter und heutige Vereinsvorsitzender des Besucherbergwerks Pöhla, Frank Weißflog, sowie die Künstlerin und Dozentin Susan Schuppli zusammen, um im Austausch mit dem Publikum die Pechblende aus bildpolitischer, geologischer und kulturhistorischer Sicht zu diskutieren.  Donnerstag, 14. April 2016, 12–17 Uhr, Zentraler LaborraumModeration: Isabelle Busch Der Katalog zur Ausstellung erscheint am 3. Juni um 14 Uhr anlässlich der Finissage der Ausstellung in der Schering Stiftung, Unter den Linden 32–34.In der Arbeit »Pechblende« beschäftigt sich die Künstlerin Susanne Kriemann mit dem strahlenden Mineral Pechblende (Uraninit), den Abbildungsmöglichkeiten von Radioaktivität sowie den historischen und kulturellen Aspekten des Uranbergbaus in der ehemaligen DDR.Die Veranstaltung wird organisiert von Susanne Kriemann, Christina Landbrecht und Friederike Schäfer (Interdisziplinäres Labor Bild Wissen Gestaltung) Um Anmeldung bis zum 08.04.2016 wird gebeten unter anmeldung@scheringstiftung.de",,,,,,,,,_170,,,,"Salon zur Ausstellung »Pechblende« von Susanne Kriemann",,/home/_170/,,,,,,,,,1,
